record_id,text,episode_label,episode_family,appraisal_family,valence,arousal,target,control_state,social_orientation,preserve,avoid,action_tendency,action_tendency_class,causal_condition,manipulation_type,manipulated_axis,original_value,new_value,expected_effect
s_000184,학교 폭력 가해자들이 강제 전학 가게 됐대. 너무 좋아. [SEP] 학교 폭력 가해자들이 다른 학교로 가게 되어서 기쁘시겠어요. [SEP] 이제까지 당한 걸 생각하면 정말 화나지만 사회 봉사 처분도 같이 받았다니 속이 시원해. [SEP] 나쁜 행동을 한 사람들이 마땅한 벌을 받아 속이 후련하시군요.,응징 정당화에 따른 후련한 접근 흥분,other_episode,approach_or_repair,mixed,high,,mixed,approach,후련함의 중심이 단순 기쁨이 아니라 '가해자가 벌을 받았다'는 응징 만족이라는 결을 남겨야 한다.,이를 따뜻한 위로나 순한 안도감으로 바꾸면 왜곡이다. 기저의 분노 잔존과 공세적 긴장을 지우면 안 된다.,"가해자 처벌을 더 강하게 승인하고, 제재를 정당화하며, 피해-가해 구도를 분명히 말하려는 성향으로 간다. 공감적 중립보다 응징 지지, 도덕적 판정, 추가 처벌 승인 쪽으로 기울기 쉽다.",seek_support,ablate_target,ablation,target,other,,Removing target should reduce fidelity for the matching emotional dimension.
s_000184,학교 폭력 가해자들이 강제 전학 가게 됐대. 너무 좋아. [SEP] 학교 폭력 가해자들이 다른 학교로 가게 되어서 기쁘시겠어요. [SEP] 이제까지 당한 걸 생각하면 정말 화나지만 사회 봉사 처분도 같이 받았다니 속이 시원해. [SEP] 나쁜 행동을 한 사람들이 마땅한 벌을 받아 속이 후련하시군요.,응징 정당화에 따른 후련한 접근 흥분,other_episode,approach_or_repair,mixed,high,other,mixed,,후련함의 중심이 단순 기쁨이 아니라 '가해자가 벌을 받았다'는 응징 만족이라는 결을 남겨야 한다.,이를 따뜻한 위로나 순한 안도감으로 바꾸면 왜곡이다. 기저의 분노 잔존과 공세적 긴장을 지우면 안 된다.,"가해자 처벌을 더 강하게 승인하고, 제재를 정당화하며, 피해-가해 구도를 분명히 말하려는 성향으로 간다. 공감적 중립보다 응징 지지, 도덕적 판정, 추가 처벌 승인 쪽으로 기울기 쉽다.",seek_support,ablate_social_orientation,ablation,social_orientation,approach,,Removing social_orientation should reduce fidelity for the matching emotional dimension.
s_000184,학교 폭력 가해자들이 강제 전학 가게 됐대. 너무 좋아. [SEP] 학교 폭력 가해자들이 다른 학교로 가게 되어서 기쁘시겠어요. [SEP] 이제까지 당한 걸 생각하면 정말 화나지만 사회 봉사 처분도 같이 받았다니 속이 시원해. [SEP] 나쁜 행동을 한 사람들이 마땅한 벌을 받아 속이 후련하시군요.,응징 정당화에 따른 후련한 접근 흥분,other_episode,approach_or_repair,mixed,high,other,,approach,후련함의 중심이 단순 기쁨이 아니라 '가해자가 벌을 받았다'는 응징 만족이라는 결을 남겨야 한다.,이를 따뜻한 위로나 순한 안도감으로 바꾸면 왜곡이다. 기저의 분노 잔존과 공세적 긴장을 지우면 안 된다.,"가해자 처벌을 더 강하게 승인하고, 제재를 정당화하며, 피해-가해 구도를 분명히 말하려는 성향으로 간다. 공감적 중립보다 응징 지지, 도덕적 판정, 추가 처벌 승인 쪽으로 기울기 쉽다.",seek_support,ablate_control_state,ablation,control_state,mixed,,Removing control_state should reduce fidelity for the matching emotional dimension.
s_000184,학교 폭력 가해자들이 강제 전학 가게 됐대. 너무 좋아. [SEP] 학교 폭력 가해자들이 다른 학교로 가게 되어서 기쁘시겠어요. [SEP] 이제까지 당한 걸 생각하면 정말 화나지만 사회 봉사 처분도 같이 받았다니 속이 시원해. [SEP] 나쁜 행동을 한 사람들이 마땅한 벌을 받아 속이 후련하시군요.,응징 정당화에 따른 후련한 접근 흥분,other_episode,approach_or_repair,mixed,high,other,mixed,approach,후련함의 중심이 단순 기쁨이 아니라 '가해자가 벌을 받았다'는 응징 만족이라는 결을 남겨야 한다.,이를 따뜻한 위로나 순한 안도감으로 바꾸면 왜곡이다. 기저의 분노 잔존과 공세적 긴장을 지우면 안 된다.,"가해자 처벌을 더 강하게 승인하고, 제재를 정당화하며, 피해-가해 구도를 분명히 말하려는 성향으로 간다. 공감적 중립보다 응징 지지, 도덕적 판정, 추가 처벌 승인 쪽으로 기울기 쉽다.",,ablate_action_tendency_class,ablation,action_tendency_class,seek_support,,Removing action_tendency_class should reduce fidelity for the matching emotional dimension.
s_000184,학교 폭력 가해자들이 강제 전학 가게 됐대. 너무 좋아. [SEP] 학교 폭력 가해자들이 다른 학교로 가게 되어서 기쁘시겠어요. [SEP] 이제까지 당한 걸 생각하면 정말 화나지만 사회 봉사 처분도 같이 받았다니 속이 시원해. [SEP] 나쁜 행동을 한 사람들이 마땅한 벌을 받아 속이 후련하시군요.,응징 정당화에 따른 후련한 접근 흥분,other_episode,approach_or_repair,mixed,high,self,mixed,approach,후련함의 중심이 단순 기쁨이 아니라 '가해자가 벌을 받았다'는 응징 만족이라는 결을 남겨야 한다.,이를 따뜻한 위로나 순한 안도감으로 바꾸면 왜곡이다. 기저의 분노 잔존과 공세적 긴장을 지우면 안 된다.,"가해자 처벌을 더 강하게 승인하고, 제재를 정당화하며, 피해-가해 구도를 분명히 말하려는 성향으로 간다. 공감적 중립보다 응징 지지, 도덕적 판정, 추가 처벌 승인 쪽으로 기울기 쉽다.",seek_support,perturb_target,perturbation,target,other,self,Changing target from other to self should shift response direction.
s_000184,학교 폭력 가해자들이 강제 전학 가게 됐대. 너무 좋아. [SEP] 학교 폭력 가해자들이 다른 학교로 가게 되어서 기쁘시겠어요. [SEP] 이제까지 당한 걸 생각하면 정말 화나지만 사회 봉사 처분도 같이 받았다니 속이 시원해. [SEP] 나쁜 행동을 한 사람들이 마땅한 벌을 받아 속이 후련하시군요.,응징 정당화에 따른 후련한 접근 흥분,other_episode,approach_or_repair,mixed,high,other,mixed,defend,후련함의 중심이 단순 기쁨이 아니라 '가해자가 벌을 받았다'는 응징 만족이라는 결을 남겨야 한다.,이를 따뜻한 위로나 순한 안도감으로 바꾸면 왜곡이다. 기저의 분노 잔존과 공세적 긴장을 지우면 안 된다.,"가해자 처벌을 더 강하게 승인하고, 제재를 정당화하며, 피해-가해 구도를 분명히 말하려는 성향으로 간다. 공감적 중립보다 응징 지지, 도덕적 판정, 추가 처벌 승인 쪽으로 기울기 쉽다.",seek_support,perturb_social_orientation,perturbation,social_orientation,approach,defend,Changing social_orientation from approach to defend should shift response direction.
s_000184,학교 폭력 가해자들이 강제 전학 가게 됐대. 너무 좋아. [SEP] 학교 폭력 가해자들이 다른 학교로 가게 되어서 기쁘시겠어요. [SEP] 이제까지 당한 걸 생각하면 정말 화나지만 사회 봉사 처분도 같이 받았다니 속이 시원해. [SEP] 나쁜 행동을 한 사람들이 마땅한 벌을 받아 속이 후련하시군요.,응징 정당화에 따른 후련한 접근 흥분,other_episode,approach_or_repair,mixed,high,other,low,approach,후련함의 중심이 단순 기쁨이 아니라 '가해자가 벌을 받았다'는 응징 만족이라는 결을 남겨야 한다.,이를 따뜻한 위로나 순한 안도감으로 바꾸면 왜곡이다. 기저의 분노 잔존과 공세적 긴장을 지우면 안 된다.,"가해자 처벌을 더 강하게 승인하고, 제재를 정당화하며, 피해-가해 구도를 분명히 말하려는 성향으로 간다. 공감적 중립보다 응징 지지, 도덕적 판정, 추가 처벌 승인 쪽으로 기울기 쉽다.",seek_support,perturb_control_state,perturbation,control_state,mixed,low,Changing control_state from mixed to low should shift response direction.
s_000184,학교 폭력 가해자들이 강제 전학 가게 됐대. 너무 좋아. [SEP] 학교 폭력 가해자들이 다른 학교로 가게 되어서 기쁘시겠어요. [SEP] 이제까지 당한 걸 생각하면 정말 화나지만 사회 봉사 처분도 같이 받았다니 속이 시원해. [SEP] 나쁜 행동을 한 사람들이 마땅한 벌을 받아 속이 후련하시군요.,응징 정당화에 따른 후련한 접근 흥분,other_episode,approach_or_repair,mixed,high,other,mixed,approach,후련함의 중심이 단순 기쁨이 아니라 '가해자가 벌을 받았다'는 응징 만족이라는 결을 남겨야 한다.,이를 따뜻한 위로나 순한 안도감으로 바꾸면 왜곡이다. 기저의 분노 잔존과 공세적 긴장을 지우면 안 된다.,"가해자 처벌을 더 강하게 승인하고, 제재를 정당화하며, 피해-가해 구도를 분명히 말하려는 성향으로 간다. 공감적 중립보다 응징 지지, 도덕적 판정, 추가 처벌 승인 쪽으로 기울기 쉽다.",defend,perturb_action_tendency_class,perturbation,action_tendency_class,seek_support,defend,Changing action_tendency_class from seek_support to defend should shift response direction.
s_000314,우리 가족이 나를 너무 구역질나게 해. [SEP] 가족 때문에 구역질 나는 일이 있나요? [SEP] 이제 중학생인 나에게 너무 공부만 강요해. [SEP] 중학생인데 너무 공부만 강요하는 가족 때문에 답답하시겠어요.,강요에 대한 혐오성 방어 긴장,other_blame_boundary,other_directed_defense,negative,high,other,low,defend,"혐오감, 압박감, 방어적 날카로움, 오래 지속되는 긴장이라는 결을 유지해야 한다.","단순한 '속상함'이나 '서운함'으로 약화하거나, 가족의 의도를 선하게 재해석해 갈등 강도를 희석하면 안 된다.","직접 순응하기보다 가족의 요구를 밀어내고, 언어적으로 날을 세우거나 정서적으로 거리를 두며, 통제에서 벗어나려는 반발 성향으로 간다.",defend,trace_full,control,,,,"Full trace should preserve appraisal, raw affect, and action tendency."
s_000314,우리 가족이 나를 너무 구역질나게 해. [SEP] 가족 때문에 구역질 나는 일이 있나요? [SEP] 이제 중학생인 나에게 너무 공부만 강요해. [SEP] 중학생인데 너무 공부만 강요하는 가족 때문에 답답하시겠어요.,강요에 대한 혐오성 방어 긴장,other_blame_boundary,other_directed_defense,negative,high,,low,defend,"혐오감, 압박감, 방어적 날카로움, 오래 지속되는 긴장이라는 결을 유지해야 한다.","단순한 '속상함'이나 '서운함'으로 약화하거나, 가족의 의도를 선하게 재해석해 갈등 강도를 희석하면 안 된다.","직접 순응하기보다 가족의 요구를 밀어내고, 언어적으로 날을 세우거나 정서적으로 거리를 두며, 통제에서 벗어나려는 반발 성향으로 간다.",defend,ablate_target,ablation,target,other,,Removing target should reduce fidelity for the matching emotional dimension.
s_000314,우리 가족이 나를 너무 구역질나게 해. [SEP] 가족 때문에 구역질 나는 일이 있나요? [SEP] 이제 중학생인 나에게 너무 공부만 강요해. [SEP] 중학생인데 너무 공부만 강요하는 가족 때문에 답답하시겠어요.,강요에 대한 혐오성 방어 긴장,other_blame_boundary,other_directed_defense,negative,high,other,low,,"혐오감, 압박감, 방어적 날카로움, 오래 지속되는 긴장이라는 결을 유지해야 한다.","단순한 '속상함'이나 '서운함'으로 약화하거나, 가족의 의도를 선하게 재해석해 갈등 강도를 희석하면 안 된다.","직접 순응하기보다 가족의 요구를 밀어내고, 언어적으로 날을 세우거나 정서적으로 거리를 두며, 통제에서 벗어나려는 반발 성향으로 간다.",defend,ablate_social_orientation,ablation,social_orientation,defend,,Removing social_orientation should reduce fidelity for the matching emotional dimension.
s_000314,우리 가족이 나를 너무 구역질나게 해. [SEP] 가족 때문에 구역질 나는 일이 있나요? [SEP] 이제 중학생인 나에게 너무 공부만 강요해. [SEP] 중학생인데 너무 공부만 강요하는 가족 때문에 답답하시겠어요.,강요에 대한 혐오성 방어 긴장,other_blame_boundary,other_directed_defense,negative,high,other,,defend,"혐오감, 압박감, 방어적 날카로움, 오래 지속되는 긴장이라는 결을 유지해야 한다.","단순한 '속상함'이나 '서운함'으로 약화하거나, 가족의 의도를 선하게 재해석해 갈등 강도를 희석하면 안 된다.","직접 순응하기보다 가족의 요구를 밀어내고, 언어적으로 날을 세우거나 정서적으로 거리를 두며, 통제에서 벗어나려는 반발 성향으로 간다.",defend,ablate_control_state,ablation,control_state,low,,Removing control_state should reduce fidelity for the matching emotional dimension.
